fseqno,timestamp,car_count,inf_latency,model,gpu_util,gpu_power,network,gpu_mem,cpu_power,cpu_util,cpu_mem
4868,1738074954,9.0,0.0033409595489501,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4869,1738074954,9.0,0.0034070014953613,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4870,1738074954,8.0,0.0035538673400878,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4871,1738074954,7.0,0.0034666061401367,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4872,1738074954,6.0,0.0033087730407714,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4873,1738074954,8.0,0.0032274723052978,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4874,1738074955,9.0,0.0034794807434082,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4875,1738074955,8.0,0.003331184387207,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4876,1738074955,8.0,0.0033297538757324,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4877,1738074955,8.0,0.0029377937316894,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4878,1738074955,9.0,0.0037257671356201,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4879,1738074955,10.0,0.0033576488494873,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4880,1738074955,9.0,0.0034518241882324,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4881,1738074955,11.0,0.003281831741333,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4882,1738074955,9.0,0.0031599998474121,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4883,1738074955,9.0,0.0030679702758789,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4884,1738074955,9.0,0.0037040710449218,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4885,1738074955,10.0,0.003469705581665,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4886,1738074955,9.0,0.0031321048736572,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4887,1738074956,9.0,0.0034506320953369,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4888,1738074956,10.0,0.0029718875885009,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4889,1738074956,11.0,0.0029776096343994,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4890,1738074956,11.0,0.0034081935882568,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4891,1738074956,12.0,0.0030510425567626,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4892,1738074956,10.0,0.0031383037567138,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4893,1738074956,12.0,0.0036954879760742,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4894,1738074956,8.0,0.0029330253601074,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4895,1738074956,11.0,0.0244395732879638,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4896,1738074956,10.0,0.0138986110687255,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4897,1738074956,11.0,0.0038468837738037,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4898,1738074956,11.0,0.0038468837738037,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4899,1738074956,8.0,0.0029330253601074,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4900,1738074956,9.0,0.0030333995819091,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4901,1738074956,11.0,0.0034761428833007,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4902,1738074957,10.0,0.0030097961425781,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4903,1738074957,10.0,0.0030493736267089,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4904,1738074957,10.0,0.0029335021972656,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4905,1738074957,11.0,0.0031328201293945,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4906,1738074957,9.0,0.0034182071685791,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4907,1738074957,10.0,0.0029404163360595,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4908,1738074957,8.0,0.0028817653656005,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4909,1738074957,9.0,0.0036814212799072,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4910,1738074957,10.0,0.0031483173370361,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4911,1738074957,9.0,0.0029497146606445,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4912,1738074957,11.0,0.0034959316253662,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4913,1738074957,9.0,0.0030081272125244,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4914,1738074957,9.0,0.0031685829162597,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4915,1738074957,10.0,0.0029149055480957,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4916,1738074957,10.0,0.0031347274780273,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4917,1738074958,12.0,0.0030555725097656,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4918,1738074958,9.0,0.0029914379119873,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4919,1738074958,10.0,0.0035173892974853,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4920,1738074958,7.0,0.003382921218872,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4921,1738074958,8.0,0.0030882358551025,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4922,1738074958,7.0,0.0031681060791015,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4923,1738074958,10.0,0.0029358863830566,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4924,1738074958,8.0,0.0030958652496337,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4925,1738074958,11.0,0.0032911300659179,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4926,1738074958,12.0,0.0030381679534912,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4927,1738074958,13.0,0.0032534599304199,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4928,1738074958,12.0,0.0033736228942871,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4929,1738074958,11.0,0.0030183792114257,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4930,1738074958,11.0,0.0036780834197998,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4931,1738074958,12.0,0.0034461021423339,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4932,1738074959,11.0,0.0030796527862548,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4933,1738074959,11.0,0.0033724308013916,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4934,1738074959,12.0,0.0033035278320312,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4935,1738074959,12.0,0.0029585361480712,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4936,1738074959,12.0,0.0030338764190673,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4937,1738074959,12.0,0.003368854522705,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4938,1738074959,12.0,0.0030500888824462,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4939,1738074959,11.0,0.0033724308013916,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4940,1738074959,10.0,0.0036587715148925,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4941,1738074959,11.0,0.0033724308013916,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4942,1738074959,14.0,0.0036866664886474,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4943,1738074959,11.0,0.0035808086395263,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4944,1738074959,12.0,0.0163731575012207,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4945,1738074959,10.0,0.0135414600372314,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4946,1738074959,11.0,0.0031206607818603,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4947,1738074960,13.0,0.0032062530517578,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4948,1738074960,13.0,0.0031826496124267,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4949,1738074960,13.0,0.0031993389129638,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4950,1738074960,13.0,0.0035696029663085,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4951,1738074960,12.0,0.0031073093414306,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4952,1738074960,11.0,0.0030763149261474,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4953,1738074960,13.0,0.003058910369873,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4954,1738074960,11.0,0.003061294555664,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4955,1738074960,12.0,0.0031445026397705,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4956,1738074960,11.0,0.003544807434082,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4957,1738074960,11.0,0.0035967826843261,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4958,1738074960,11.0,0.0031220912933349,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4959,1738074960,11.0,0.0032827854156494,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4960,1738074960,12.0,0.0031824111938476,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4961,1738074960,12.0,0.0032014846801757,yolov8n,5.0,40.0,116896.0,1.0,57.650791,210.2051214,16427.5787
4962,1738074961,12.0,0.0030646324157714,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4963,1738074961,11.0,0.0033845901489257,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4964,1738074961,13.0,0.0036985874176025,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4965,1738074961,13.0,0.0030784606933593,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4966,1738074961,13.0,0.0032110214233398,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4967,1738074961,12.0,0.0037400722503662,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4968,1738074961,12.0,0.0034568309783935,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4969,1738074961,12.0,0.0030043125152587,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4970,1738074961,13.0,0.0031723976135253,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4971,1738074961,12.0,0.0038046836853027,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4972,1738074961,13.0,0.0031859874725341,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4973,1738074961,11.0,0.0030310153961181,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4974,1738074961,13.0,0.0034878253936767,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4975,1738074961,13.0,0.0034830570220947,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4976,1738074961,12.0,0.0031583309173583,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4977,1738074961,11.0,0.0030007362365722,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4978,1738074962,9.0,0.0030677318572998,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4979,1738074962,13.0,0.0195052623748779,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4980,1738074962,12.0,0.0030577182769775,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4981,1738074962,14.0,0.0032172203063964,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4982,1738074962,8.0,0.0031685829162597,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4983,1738074962,11.0,0.003061294555664,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4984,1738074962,11.0,0.0030004978179931,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4985,1738074962,10.0,0.0031864643096923,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4986,1738074962,12.0,0.0034358501434326,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4987,1738074962,12.0,0.0034358501434326,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4988,1738074962,12.0,0.0034358501434326,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4989,1738074962,12.0,0.0037798881530761,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4990,1738074962,13.0,0.0140280723571777,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4991,1738074962,12.0,0.0033342838287353,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4992,1738074962,11.0,0.0031454563140869,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4993,1738074962,11.0,0.0032663345336914,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4994,1738074962,11.0,0.0029811859130859,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4995,1738074962,11.0,0.0032515525817871,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4996,1738074963,11.0,0.0034928321838378,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4997,1738074963,12.0,0.0037038326263427,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4998,1738074963,13.0,0.0035891532897949,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
4999,1738074963,13.0,0.0036840438842773,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5000,1738074963,12.0,0.0036430358886718,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5001,1738074963,12.0,0.0034356117248535,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5002,1738074963,14.0,0.0032298564910888,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5003,1738074963,13.0,0.0033011436462402,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5004,1738074963,12.0,0.0031437873840332,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5005,1738074963,11.0,0.0032985210418701,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5006,1738074963,12.0,0.0034351348876953,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5007,1738074963,11.0,0.0032505989074707,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5008,1738074964,9.0,0.0030040740966796,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5009,1738074964,11.0,0.0030329227447509,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5010,1738074964,9.0,0.003084659576416,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5011,1738074964,9.0,0.0030372142791748,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5012,1738074964,9.0,0.0030975341796875,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5013,1738074964,9.0,0.0028858184814453,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5014,1738074964,9.0,0.0037074089050292,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5015,1738074964,9.0,0.0031104087829589,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5016,1738074964,12.0,0.0035006999969482,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5017,1738074964,11.0,0.0030775070190429,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5018,1738074964,12.0,0.0033020973205566,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5019,1738074964,9.0,0.0028214454650878,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5020,1738074964,10.0,0.0034492015838623,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5021,1738074964,10.0,0.0037319660186767,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5022,1738074964,12.0,0.0030887126922607,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5023,1738074965,10.0,0.0030233860015869,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5024,1738074965,10.0,0.0035128593444824,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5025,1738074965,9.0,0.0035004615783691,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5026,1738074965,9.0,0.0030248165130615,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5027,1738074965,8.0,0.0031201839447021,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5028,1738074965,8.0,0.003321886062622,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5029,1738074965,8.0,0.0030770301818847,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5030,1738074965,8.0,0.0031464099884033,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5031,1738074965,8.0,0.003089427947998,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5032,1738074965,11.0,0.003450870513916,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5033,1738074965,8.0,0.0031886100769042,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5034,1738074965,8.0,0.0029528141021728,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5035,1738074965,9.0,0.0036141872406005,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5036,1738074965,9.0,0.0030193328857421,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5037,1738074965,10.0,0.0030436515808105,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5038,1738074966,10.0,0.0030615329742431,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5039,1738074966,12.0,0.0035679340362548,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5040,1738074966,12.0,0.0034334659576416,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5041,1738074966,12.0,0.0032830238342285,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5042,1738074966,11.0,0.0032849311828613,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5043,1738074966,11.0,0.0030593872070312,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5044,1738074966,11.0,0.0038506984710693,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5045,1738074966,9.0,0.0213594436645507,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5046,1738074966,9.0,0.0140445232391357,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5047,1738074966,10.0,0.0036768913269042,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5048,1738074966,9.0,0.0035006999969482,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5049,1738074966,9.0,0.0035006999969482,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5050,1738074966,9.0,0.0035006999969482,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5051,1738074966,12.0,0.0031714439392089,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5052,1738074966,12.0,0.0030350685119628,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5053,1738074967,8.0,0.0032486915588378,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5054,1738074967,8.0,0.0030763149261474,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5055,1738074967,9.0,0.0032441616058349,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5056,1738074967,8.0,0.003695011138916,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5057,1738074967,10.0,0.0035488605499267,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5058,1738074967,7.0,0.0030641555786132,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5059,1738074967,10.0,0.0036306381225585,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5060,1738074967,11.0,0.0036208629608154,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5061,1738074967,10.0,0.0037674903869628,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5062,1738074967,9.0,0.0036799907684326,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5063,1738074967,13.0,0.0033473968505859,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5064,1738074967,10.0,0.004035472869873,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5065,1738074967,12.0,0.0034358501434326,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5066,1738074967,12.0,0.0032045841217041,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5067,1738074967,13.0,0.003117561340332,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5068,1738074968,8.0,0.0029659271240234,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5069,1738074968,8.0,0.0034146308898925,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5070,1738074968,8.0,0.0030155181884765,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5071,1738074968,6.0,0.0031464099884033,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5072,1738074968,9.0,0.0032134056091308,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5073,1738074968,9.0,0.0030140876770019,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5074,1738074968,8.0,0.0032589435577392,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5075,1738074968,9.0,0.0036828517913818,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5076,1738074968,8.0,0.0034923553466796,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5077,1738074968,9.0,0.0035748481750488,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5078,1738074968,8.0,0.0031924247741699,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5079,1738074968,9.0,0.0029709339141845,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5080,1738074968,8.0,0.0033986568450927,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5081,1738074968,9.0,0.0033404827117919,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5082,1738074968,9.0,0.0030117034912109,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5083,1738074969,7.0,0.0031063556671142,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5084,1738074969,7.0,0.0028724670410156,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5085,1738074969,8.0,0.0030798912048339,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5086,1738074969,7.0,0.0030560493469238,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5087,1738074969,8.0,0.0028951168060302,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5088,1738074969,9.0,0.0035321712493896,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5089,1738074969,9.0,0.0035321712493896,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5090,1738074969,9.0,0.0035321712493896,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5091,1738074969,9.0,0.0037128925323486,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5092,1738074969,9.0,0.0125000476837158,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5093,1738074969,9.0,0.0162417888641357,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5094,1738074969,8.0,0.0032610893249511,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
5095,1738074969,8.0,0.0033175945281982,yolov8n,5.0,42.0,118949.0,1.0,58.069019,220.4805378,16439.6298
