fseqno,timestamp,car_count,inf_latency,model,gpu_util,gpu_power,network,gpu_mem,cpu_power,cpu_util,cpu_mem
10412,1738078489,11,0.0052850246429443,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10413,1738078489,10,0.0055963993072509,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10414,1738078490,8,0.0052828788757324,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10415,1738078490,9,0.0057756900787353,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10416,1738078490,8,0.0058150291442871,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10417,1738078490,10,0.0057208538055419,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10418,1738078490,8,0.0054118633270263,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10419,1738078490,6,0.0059342384338378,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10420,1738078490,9,0.0056221485137939,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10421,1738078490,13,0.005368947982788,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10422,1738078490,10,0.0054659843444824,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10423,1738078490,12,0.0053224563598632,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10424,1738078490,9,0.00547456741333,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10425,1738078490,9,0.0053930282592773,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10426,1738078490,11,0.0060334205627441,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10427,1738078490,11,0.0054011344909667,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10428,1738078490,11,0.0054707527160644,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10429,1738078491,10,0.0052704811096191,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10430,1738078491,10,0.0052704811096191,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10431,1738078491,9,0.0053026676177978,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10432,1738078491,10,0.005521535873413,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10433,1738078491,8,0.0054354667663574,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10434,1738078491,9,0.0052058696746826,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10435,1738078491,10,0.0053577423095703,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10436,1738078491,10,0.0060689449310302,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10437,1738078491,9,0.0052709579467773,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10438,1738078491,9,0.0070207118988037,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10439,1738078491,11,0.0164911746978759,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10440,1738078491,11,0.0197923183441162,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10441,1738078491,11,0.0056567192077636,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10442,1738078491,13,0.0057959556579589,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10443,1738078491,10,0.0052704811096191,yolov8m,8.0,44.0,162092.0,1.0,58.568006,222.1109781,16573.2716
10444,1738078492,12,0.0054266452789306,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10445,1738078492,12,0.0057775974273681,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10446,1738078492,10,0.0054736137390136,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10447,1738078492,10,0.0052502155303955,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10448,1738078492,11,0.0052108764648437,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10449,1738078492,10,0.0052525997161865,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10450,1738078492,10,0.0053913593292236,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10451,1738078492,10,0.0055441856384277,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10452,1738078492,10,0.0052907466888427,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10453,1738078492,10,0.0053002834320068,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10454,1738078492,10,0.0053768157958984,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10455,1738078492,10,0.0057172775268554,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10456,1738078492,11,0.0053791999816894,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10457,1738078492,11,0.0062050819396972,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10458,1738078492,11,0.0054147243499755,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10459,1738078493,10,0.0054433345794677,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10460,1738078493,11,0.0053527355194091,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10461,1738078493,11,0.0059726238250732,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10462,1738078493,13,0.0054121017456054,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10463,1738078493,11,0.006192922592163,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10464,1738078493,11,0.0062730312347412,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10465,1738078493,12,0.0058135986328125,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10466,1738078493,11,0.0061433315277099,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10467,1738078493,13,0.0060095787048339,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10468,1738078493,13,0.0058794021606445,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10469,1738078493,12,0.005573034286499,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10470,1738078493,12,0.0063469409942626,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10471,1738078493,12,0.005786657333374,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10472,1738078493,11,0.0060133934020996,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10473,1738078493,12,0.0063846111297607,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10474,1738078494,12,0.0061404705047607,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10475,1738078494,11,0.0057945251464843,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10476,1738078494,11,0.0056684017181396,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10477,1738078494,10,0.0057928562164306,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10478,1738078494,12,0.0057621002197265,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10479,1738078494,12,0.0054385662078857,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10480,1738078494,13,0.0060243606567382,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10481,1738078494,10,0.006338357925415,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10482,1738078494,11,0.0057494640350341,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10483,1738078494,12,0.0057859420776367,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10484,1738078494,13,0.0062456130981445,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10485,1738078494,15,0.006331443786621,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10486,1738078494,15,0.006331443786621,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10487,1738078494,14,0.0072529315948486,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10488,1738078494,12,0.0221405029296875,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10489,1738078494,11,0.019315481185913,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10490,1738078494,15,0.006331443786621,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10491,1738078494,10,0.0055024623870849,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10492,1738078495,11,0.0057883262634277,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10493,1738078495,11,0.0053009986877441,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10494,1738078495,12,0.005838394165039,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10495,1738078495,12,0.0056478977203369,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10496,1738078495,13,0.0055935382843017,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10497,1738078495,12,0.0055618286132812,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10498,1738078495,10,0.0057015419006347,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10499,1738078495,12,0.0056226253509521,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10500,1738078495,13,0.0060796737670898,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10501,1738078495,10,0.0052745342254638,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10502,1738078495,9,0.0060203075408935,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10503,1738078495,12,0.0054988861083984,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10504,1738078496,8,0.0053145885467529,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10505,1738078496,13,0.007422924041748,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10506,1738078496,10,0.0053796768188476,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10507,1738078496,12,0.0057952404022216,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10508,1738078496,8,0.0053732395172119,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10509,1738078496,9,0.0052759647369384,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10510,1738078496,8,0.0060963630676269,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10511,1738078496,9,0.005861759185791,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10512,1738078496,9,0.0055804252624511,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10513,1738078496,10,0.005728006362915,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10514,1738078496,6,0.0062906742095947,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10515,1738078496,7,0.0055105686187744,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10516,1738078496,10,0.0057513713836669,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10517,1738078496,8,0.0058131217956542,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10518,1738078496,9,0.0060532093048095,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10519,1738078497,10,0.0055716037750244,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10520,1738078497,9,0.0057630538940429,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10521,1738078497,7,0.0052325725555419,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10522,1738078497,7,0.0058643817901611,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10523,1738078497,9,0.0059916973114013,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10524,1738078497,8,0.0054969787597656,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10525,1738078497,8,0.0052297115325927,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10526,1738078497,8,0.006242036819458,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10527,1738078497,7,0.0051660537719726,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10528,1738078497,8,0.0052604675292968,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10529,1738078497,7,0.005859375,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10530,1738078497,6,0.0052592754364013,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10531,1738078497,9,0.0055267810821533,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10532,1738078497,9,0.0063681602478027,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10533,1738078497,8,0.0055994987487792,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10534,1738078498,10,0.0054705142974853,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10535,1738078498,11,0.0058531761169433,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10536,1738078498,11,0.0058531761169433,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10537,1738078498,11,0.0058531761169433,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10538,1738078498,10,0.0068771839141845,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10539,1738078498,9,0.0167717933654785,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10540,1738078498,12,0.0181813240051269,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10541,1738078498,8,0.005732774734497,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10542,1738078498,11,0.005375862121582,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10543,1738078498,12,0.0053269863128662,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10544,1738078498,12,0.0052046775817871,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10545,1738078498,11,0.0054249763488769,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10546,1738078498,12,0.0054905414581298,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10547,1738078498,10,0.0053834915161132,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10548,1738078498,12,0.0056354999542236,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10549,1738078499,12,0.0054998397827148,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10550,1738078499,12,0.0055997371673583,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10551,1738078499,12,0.0052170753479003,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10552,1738078499,10,0.0052549839019775,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10553,1738078499,10,0.0054612159729003,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10554,1738078499,11,0.0053122043609619,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10555,1738078499,11,0.0055174827575683,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10556,1738078499,10,0.0055170059204101,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10557,1738078499,9,0.0053577423095703,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10558,1738078499,9,0.0054857730865478,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10559,1738078499,10,0.0056087970733642,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10560,1738078499,9,0.0052182674407958,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10561,1738078499,10,0.0053131580352783,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10562,1738078499,11,0.0059902667999267,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10563,1738078499,12,0.005749225616455,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10564,1738078500,8,0.0057764053344726,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10565,1738078500,10,0.0055036544799804,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10566,1738078500,11,0.0054435729980468,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10567,1738078500,9,0.0051584243774414,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10568,1738078500,10,0.0052394866943359,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10569,1738078500,9,0.0054512023925781,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10570,1738078500,8,0.0055067539215087,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10571,1738078500,10,0.0053021907806396,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10572,1738078500,8,0.005324363708496,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10573,1738078500,10,0.0058162212371826,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10574,1738078500,10,0.0055162906646728,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10575,1738078500,9,0.005361795425415,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10576,1738078500,9,0.0057449340820312,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10577,1738078500,8,0.0055463314056396,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10578,1738078500,9,0.005434513092041,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10579,1738078501,11,0.0056898593902587,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10580,1738078501,11,0.0195302963256835,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10581,1738078501,11,0.0180277824401855,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10582,1738078501,11,0.0079185962677001,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10583,1738078501,10,0.005455732345581,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10584,1738078501,10,0.005455732345581,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10585,1738078501,10,0.005455732345581,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10586,1738078501,12,0.0054032802581787,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10587,1738078501,9,0.0054800510406494,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10588,1738078501,10,0.0053246021270751,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10589,1738078501,8,0.0052003860473632,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10590,1738078501,9,0.0057482719421386,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10591,1738078501,9,0.0055432319641113,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10592,1738078501,11,0.0053315162658691,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10593,1738078501,11,0.005465030670166,yolov8m,7.0,44.0,138474.0,1.0,58.597868000000005,216.7796146,16558.5631
10594,1738078502,10,0.0053577423095703,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10595,1738078502,10,0.0056679248809814,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10596,1738078502,10,0.0053410530090332,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10597,1738078502,11,0.0056507587432861,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10598,1738078502,13,0.0057437419891357,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10599,1738078502,11,0.0055963993072509,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10600,1738078502,11,0.0052652359008789,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10601,1738078502,10,0.0054662227630615,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10602,1738078502,13,0.0057394504547119,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10603,1738078502,12,0.0051577091217041,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10604,1738078502,14,0.0061697959899902,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10605,1738078502,10,0.0054678916931152,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10606,1738078502,15,0.0099356174468994,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10607,1738078502,11,0.0053358078002929,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10608,1738078502,12,0.0054876804351806,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10609,1738078503,8,0.005420446395874,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10610,1738078503,11,0.0055108070373535,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10611,1738078503,12,0.0054302215576171,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10612,1738078503,11,0.0051422119140625,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10613,1738078503,12,0.0053834915161132,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10614,1738078503,11,0.0053367614746093,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10615,1738078503,13,0.0052123069763183,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10616,1738078503,11,0.0054497718811035,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10617,1738078503,13,0.0054025650024414,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10618,1738078503,13,0.0054337978363037,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10619,1738078503,13,0.0055024623870849,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10620,1738078503,13,0.0052549839019775,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10621,1738078503,10,0.0053467750549316,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10622,1738078503,12,0.0053560733795166,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10623,1738078503,10,0.0053801536560058,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10624,1738078504,8,0.0052516460418701,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10625,1738078504,9,0.0177638530731201,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10626,1738078504,6,0.0162360668182373,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10627,1738078504,6,0.0066823959350585,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10628,1738078504,7,0.0057406425476074,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10629,1738078504,7,0.0057406425476074,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10630,1738078504,7,0.0057406425476074,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10631,1738078504,8,0.0054249763488769,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10632,1738078504,10,0.0057241916656494,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10633,1738078504,9,0.0053396224975585,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10634,1738078504,12,0.0054364204406738,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10635,1738078504,11,0.0052762031555175,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10636,1738078504,11,0.0058541297912597,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10637,1738078504,12,0.0055727958679199,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10638,1738078504,13,0.005286693572998,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10639,1738078504,13,0.0052382946014404,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
10640,1738078504,12,0.0054390430450439,yolov8m,9.0,52.0,123526.0,1.0,57.867456,219.9310959,16554.0616
